"id";"uri";"nome";"idLegislatura";"dataStatus";"documentoSgm";"presidente";"presidenteUri";"observacao";"oficioTitulo";"oficioAutorTipo";"oficioAutor";"oficioAutorUri";"oficioDataApresentacao";"oficioDataPublicacao"
"47";"https://dadosabertos.camara.leg.br/api/v2/grupos/47";"Brasil/Jamaica";"56";"2019-03-28T00:00:00";"1601/2019";"HELIO LOPES";"https://dadosabertos.camara.leg.br/api/v2/deputados/204444";"19/06/19 - Recebido o OF s/n/19, comunicando que o Dep. Daniel Silveira passa a ser o Presidente do Grupo .";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/204444";"HELIO LOPES";"";"2019-03-28T00:00:00";"2019-03-28T00:00:00"
"47";"https://dadosabertos.camara.leg.br/api/v2/grupos/47";"Brasil/Jamaica";"53";"2009-05-26T00:00:00";"1517/2009";"GEORGE HILTON";"https://dadosabertos.camara.leg.br/api/v2/deputados/141441";"";"37/2009";"https://dadosabertos.camara.leg.br/api/v2/deputados/141441";"GEORGE HILTON";"";"2009-05-26T00:00:00";"2009-05-28T00:00:00"
"48";"https://dadosabertos.camara.leg.br/api/v2/grupos/48";"Brasil/Japão";"57";"2023-03-06T00:00:00";"546/2023";"LUIZ NISHIMORI";"https://dadosabertos.camara.leg.br/api/v2/deputados/162332";"";"1/2023";"https://dadosabertos.camara.leg.br/api/v2/deputados/162332";"Luiz Nishimori";"";"2023-03-06T00:00:00";"2023-03-06T00:00:00"
"48";"https://dadosabertos.camara.leg.br/api/v2/grupos/48";"Brasil/Japão";"56";"2019-02-04T00:00:00";"250/2019";"LUIZ NISHIMORI";"https://dadosabertos.camara.leg.br/api/v2/deputados/162332";"";"0/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/162332";"LUIZ NISHIMORI";"";"2019-02-04T00:00:00";"2019-02-05T00:00:00"
"48";"https://dadosabertos.camara.leg.br/api/v2/grupos/48";"Brasil/Japão";"55";"2018-03-27T00:00:00";"636/2015";"KEIKO OTA";"https://dadosabertos.camara.leg.br/api/v2/deputados/160659";"";"11/2015";"https://dadosabertos.camara.leg.br/api/v2/deputados/162332";"LUIZ NISHIMORI";"";"2015-02-11T00:00:00";"2015-02-12T00:00:00"
"48";"https://dadosabertos.camara.leg.br/api/v2/grupos/48";"Brasil/Japão";"55";"2017-05-26T00:00:00";"636/2015";"TAKAYAMA";"https://dadosabertos.camara.leg.br/api/v2/deputados/74385";"";"11/2015";"https://dadosabertos.camara.leg.br/api/v2/deputados/162332";"LUIZ NISHIMORI";"";"2015-02-11T00:00:00";"2015-02-12T00:00:00"
"48";"https://dadosabertos.camara.leg.br/api/v2/grupos/48";"Brasil/Japão";"55";"2016-08-25T00:00:00";"636/2015";"WILLIAM WOO";"https://dadosabertos.camara.leg.br/api/v2/deputados/141563";"";"11/2015";"https://dadosabertos.camara.leg.br/api/v2/deputados/162332";"LUIZ NISHIMORI";"";"2015-02-11T00:00:00";"2015-02-12T00:00:00"
"48";"https://dadosabertos.camara.leg.br/api/v2/grupos/48";"Brasil/Japão";"55";"2015-11-24T00:00:00";"636/2015";"WALTER IHOSHI";"https://dadosabertos.camara.leg.br/api/v2/deputados/141560";"";"11/2015";"https://dadosabertos.camara.leg.br/api/v2/deputados/162332";"LUIZ NISHIMORI";"";"2015-02-11T00:00:00";"2015-02-12T00:00:00"
"48";"https://dadosabertos.camara.leg.br/api/v2/grupos/48";"Brasil/Japão";"54";"2012-04-04T00:00:00";"2033/2012";"LUIZ NISHIMORI";"https://dadosabertos.camara.leg.br/api/v2/deputados/162332";"Não foi encaminhado ofício, mas apenas a Ata da reunião de instalação do Grupo.";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/162332";"LUIZ NISHIMORI";"";"2012-04-04T00:00:00";"2012-04-11T00:00:00"
"48";"https://dadosabertos.camara.leg.br/api/v2/grupos/48";"Brasil/Japão";"53";"2009-02-18T00:00:00";"1081/2007";"WALTER IHOSHI";"https://dadosabertos.camara.leg.br/api/v2/deputados/141560";"Em 18/02/2009, foi recebido o OF 11/2009, comunicando a nova composição do Grupo.";"147/2007";"https://dadosabertos.camara.leg.br/api/v2/deputados/74385";"TAKAYAMA";"";"2007-03-07T00:00:00";"2007-03-07T00:00:00"
"48";"https://dadosabertos.camara.leg.br/api/v2/grupos/48";"Brasil/Japão";"53";"2007-03-07T00:00:00";"1081/2007";"TAKAYAMA";"https://dadosabertos.camara.leg.br/api/v2/deputados/74385";"Em 18/02/2009, foi recebido o OF 11/2009, comunicando a nova composição do Grupo.";"147/2007";"https://dadosabertos.camara.leg.br/api/v2/deputados/74385";"TAKAYAMA";"";"2007-03-07T00:00:00";"2007-03-07T00:00:00"
"48";"https://dadosabertos.camara.leg.br/api/v2/grupos/48";"Brasil/Japão";"52";"2003-05-21T00:00:00";"";"PAULO KOBAYASHI";"https://dadosabertos.camara.leg.br/api/v2/deputados/74791";"";"122/2003";"";"Babington Santos - Assessor Chefe do Gab. Dep. Paulo Kobayashi";"";"2003-05-21T00:00:00";"2003-05-23T00:00:00"
"48";"https://dadosabertos.camara.leg.br/api/v2/grupos/48";"Brasil/Japão";"51";"1999-03-24T00:00:00";"";"NEY LOPES";"https://dadosabertos.camara.leg.br/api/v2/deputados/74327";"";"30/1999";"https://dadosabertos.camara.leg.br/api/v2/deputados/74327";"NEY LOPES";"";"1999-03-24T00:00:00";""
"48";"https://dadosabertos.camara.leg.br/api/v2/grupos/48";"Brasil/Japão";"51";"1999-03-24T00:00:00";"1332/1999";"NEY LOPES";"https://dadosabertos.camara.leg.br/api/v2/deputados/74327";"";"30/1999";"https://dadosabertos.camara.leg.br/api/v2/deputados/74327";"NEY LOPES";"";"1999-03-24T00:00:00";""
"48";"https://dadosabertos.camara.leg.br/api/v2/grupos/48";"Brasil/Japão";"51";"1999-03-24T00:00:00";"1332/1999";"NEY LOPES";"https://dadosabertos.camara.leg.br/api/v2/deputados/74327";"";"30/1999";"https://dadosabertos.camara.leg.br/api/v2/deputados/74327";"NEY LOPES";"";"1999-03-24T00:00:00";"1999-03-24T00:00:00"
"48";"https://dadosabertos.camara.leg.br/api/v2/grupos/48";"Brasil/Japão";"50";"1995-09-15T00:00:00";"";"ANTONIO UENO";"https://dadosabertos.camara.leg.br/api/v2/deputados/73766";"";"252/1995";"https://dadosabertos.camara.leg.br/api/v2/deputados/73766";"ANTONIO UENO";"";"1995-09-15T00:00:00";""
"91";"https://dadosabertos.camara.leg.br/api/v2/grupos/91";"Brasil/Jordânia";"57";"2023-07-07T00:00:00";"3227/2023";"CELSO SABINO";"https://dadosabertos.camara.leg.br/api/v2/deputados/204496";"";"81/2023";"https://dadosabertos.camara.leg.br/api/v2/deputados/204511";"David Soares";"";"2023-05-17T00:00:00";"2023-07-07T00:00:00"
"54";"https://dadosabertos.camara.leg.br/api/v2/grupos/54";"Brasil/Letônia e Estônia";"57";"2023-07-07T00:00:00";"2829/2023";"JULIO LOPES";"https://dadosabertos.camara.leg.br/api/v2/deputados/74253";"";"146/2023";"https://dadosabertos.camara.leg.br/api/v2/deputados/74253";"Julio Lopes";"";"2023-05-23T00:00:00";"2023-07-07T00:00:00"
"46";"https://dadosabertos.camara.leg.br/api/v2/grupos/46";"Brasil/Líbano";"57";"2023-07-07T00:00:00";"2719/2023";"ARLINDO CHINAGLIA";"https://dadosabertos.camara.leg.br/api/v2/deputados/73433";"";"13/2023";"https://dadosabertos.camara.leg.br/api/v2/deputados/73433";"Arlindo Chinaglia";"";"2023-05-16T00:00:00";"2023-07-07T00:00:00"
"46";"https://dadosabertos.camara.leg.br/api/v2/grupos/46";"Brasil/Líbano";"56";"2019-02-27T00:00:00";"784/2019";"RICARDO IZAR";"https://dadosabertos.camara.leg.br/api/v2/deputados/160655";"";"31/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/160655";"RICARDO IZAR";"";"2019-02-27T00:00:00";"2019-02-27T00:00:00"
"46";"https://dadosabertos.camara.leg.br/api/v2/grupos/46";"Brasil/Líbano";"55";"2015-02-27T00:00:00";"964/2015";"RICARDO IZAR";"https://dadosabertos.camara.leg.br/api/v2/deputados/160655";"";"4/2015";"https://dadosabertos.camara.leg.br/api/v2/deputados/160655";"RICARDO IZAR";"";"2015-02-27T00:00:00";"2015-03-02T00:00:00"
"46";"https://dadosabertos.camara.leg.br/api/v2/grupos/46";"Brasil/Líbano";"54";"2011-02-01T00:00:00";"267/2011";"RICARDO IZAR";"https://dadosabertos.camara.leg.br/api/v2/deputados/160655";"";"6/2011";"https://dadosabertos.camara.leg.br/api/v2/deputados/73535";"JORGE TADEU MUDALEN";"";"2011-02-01T00:00:00";"2011-02-10T00:00:00"
"46";"https://dadosabertos.camara.leg.br/api/v2/grupos/46";"Brasil/Líbano";"53";"2008-07-02T00:00:00";"1693/2008";"RENATO AMARY";"https://dadosabertos.camara.leg.br/api/v2/deputados/141528";"";"129/2008";"https://dadosabertos.camara.leg.br/api/v2/deputados/141528";"RENATO AMARY";"";"2008-07-02T00:00:00";"2008-07-04T00:00:00"
"46";"https://dadosabertos.camara.leg.br/api/v2/grupos/46";"Brasil/Líbano";"51";"1999-05-20T00:00:00";"";"RICARDO IZAR";"https://dadosabertos.camara.leg.br/api/v2/deputados/73557";"Não foi encaminhado ofício, mas apenas a ata da reunião.";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/73557";"RICARDO IZAR";"";"1999-05-20T00:00:00";""
"46";"https://dadosabertos.camara.leg.br/api/v2/grupos/46";"Brasil/Líbano";"50";"1995-03-21T00:00:00";"";"ELIAS MURAD";"https://dadosabertos.camara.leg.br/api/v2/deputados/74656";"Não foi encaminhado ofício, mas apenas a ata da reunião.";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/74656";"ELIAS MURAD";"";"1995-03-21T00:00:00";""
"49";"https://dadosabertos.camara.leg.br/api/v2/grupos/49";"Brasil/Líbia";"54";"2012-06-06T00:00:00";"3590/2012";"ADRIAN";"https://dadosabertos.camara.leg.br/api/v2/deputados/160577";"";"46/2012";"https://dadosabertos.camara.leg.br/api/v2/deputados/160577";"ADRIAN";"";"2012-06-06T00:00:00";"2012-06-12T00:00:00"
"49";"https://dadosabertos.camara.leg.br/api/v2/grupos/49";"Brasil/Líbia";"51";"2001-05-09T00:00:00";"";"JAQUES WAGNER";"https://dadosabertos.camara.leg.br/api/v2/deputados/74548";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/74548";"JAQUES WAGNER";"";"2001-05-09T00:00:00";""
"52";"https://dadosabertos.camara.leg.br/api/v2/grupos/52";"Brasil/Luxemburgo";"56";"2019-06-19T00:00:00";"1603/2019";"DANIEL SILVEIRA";"https://dadosabertos.camara.leg.br/api/v2/deputados/204454";"19/06/19 - Recebido o OF s/n/19, comunicando que o Dep. Daniel Silveira passa a ser o Presidente do Grupo .";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/204444";"HELIO LOPES";"";"2019-03-28T00:00:00";"2019-03-28T00:00:00"
"52";"https://dadosabertos.camara.leg.br/api/v2/grupos/52";"Brasil/Luxemburgo";"56";"2019-03-28T00:00:00";"1603/2019";"HELIO LOPES";"https://dadosabertos.camara.leg.br/api/v2/deputados/204444";"19/06/19 - Recebido o OF s/n/19, comunicando que o Dep. Daniel Silveira passa a ser o Presidente do Grupo .";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/204444";"HELIO LOPES";"";"2019-03-28T00:00:00";"2019-03-28T00:00:00"
"50";"https://dadosabertos.camara.leg.br/api/v2/grupos/50";"Brasil/Malásia";"57";"2023-02-02T00:00:00";"319/2023";"CLAUDIO CAJADO";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"";"5/2023";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"Claudio Cajado";"";"2023-02-02T00:00:00";"2023-02-02T00:00:00"
"50";"https://dadosabertos.camara.leg.br/api/v2/grupos/50";"Brasil/Malásia";"56";"2019-02-26T00:00:00";"756/2019";"CLAUDIO CAJADO";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"";"17/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"CLAUDIO CAJADO";"";"2019-02-26T00:00:00";"2019-02-26T00:00:00"
"50";"https://dadosabertos.camara.leg.br/api/v2/grupos/50";"Brasil/Malásia";"55";"2015-03-18T00:00:00";"1661/2015";"CLAUDIO CAJADO";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"";"21/2015";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"CLAUDIO CAJADO";"";"2015-03-18T00:00:00";"2015-03-18T00:00:00"
"50";"https://dadosabertos.camara.leg.br/api/v2/grupos/50";"Brasil/Malásia";"54";"2014-06-04T00:00:00";"2601/2014";"CLAUDIO CAJADO";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"";"65/2014";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"CLAUDIO CAJADO";"";"2014-06-04T00:00:00";"2014-06-04T00:00:00"
"112";"https://dadosabertos.camara.leg.br/api/v2/grupos/112";"Brasil/Malawi";"56";"2019-11-26T00:00:00";"8205/2019";"MANUEL MARCOS";"https://dadosabertos.camara.leg.br/api/v2/deputados/204469";"";"26/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/204469";"MANUEL MARCOS";"";"2019-11-26T00:00:00";"2019-11-28T00:00:00"
"51";"https://dadosabertos.camara.leg.br/api/v2/grupos/51";"Brasil/Marrocos";"57";"2023-02-15T00:00:00";"529/2023";"TIÃO MEDEIROS";"https://dadosabertos.camara.leg.br/api/v2/deputados/220684";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/220684";"Tião Medeiros";"";"2023-02-15T00:00:00";"2023-02-15T00:00:00"
"51";"https://dadosabertos.camara.leg.br/api/v2/grupos/51";"Brasil/Marrocos";"56";"2019-02-04T00:00:00";"273/2019";"CLEBER VERDE";"https://dadosabertos.camara.leg.br/api/v2/deputados/141408";"";"1/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/141408";"CLEBER VERDE";"";"2019-02-04T00:00:00";"2019-02-04T00:00:00"
"51";"https://dadosabertos.camara.leg.br/api/v2/grupos/51";"Brasil/Marrocos";"55";"2015-07-29T00:00:00";"4691/2015";"CLEBER VERDE";"https://dadosabertos.camara.leg.br/api/v2/deputados/141408";"";"60/2015";"https://dadosabertos.camara.leg.br/api/v2/deputados/141408";"CLEBER VERDE";"";"2015-07-29T00:00:00";"2015-07-29T00:00:00"
"51";"https://dadosabertos.camara.leg.br/api/v2/grupos/51";"Brasil/Marrocos";"53";"2009-03-19T00:00:00";"631/2009";"PAULO ABI-ACKEL";"https://dadosabertos.camara.leg.br/api/v2/deputados/141516";"";"34/2009";"";"Tiana Maria da Silva";"";"2009-03-19T00:00:00";"2009-05-21T00:00:00"
"53";"https://dadosabertos.camara.leg.br/api/v2/grupos/53";"Brasil/México";"57";"2023-02-02T00:00:00";"230/2023";"ROSANGELA GOMES";"https://dadosabertos.camara.leg.br/api/v2/deputados/178945";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/178945";"Rosangela Gomes";"";"2023-02-02T00:00:00";"2023-02-02T00:00:00"
"53";"https://dadosabertos.camara.leg.br/api/v2/grupos/53";"Brasil/México";"56";"2019-02-27T00:00:00";"785/2019";"OSSESIO SILVA";"https://dadosabertos.camara.leg.br/api/v2/deputados/204422";"";"3/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/204422";"OSSESIO SILVA";"";"2019-02-27T00:00:00";"2019-02-27T00:00:00"
"53";"https://dadosabertos.camara.leg.br/api/v2/grupos/53";"Brasil/México";"54";"2011-08-24T00:00:00";"5776/2011";"JÚLIO DELGADO";"https://dadosabertos.camara.leg.br/api/v2/deputados/73586";"";"220/2011";"https://dadosabertos.camara.leg.br/api/v2/deputados/73586";"JÚLIO DELGADO";"";"2011-08-24T00:00:00";"2011-08-26T00:00:00"
"53";"https://dadosabertos.camara.leg.br/api/v2/grupos/53";"Brasil/México";"53";"2008-11-07T00:00:00";"2627/2008";"JÚLIO DELGADO";"https://dadosabertos.camara.leg.br/api/v2/deputados/73586";"";"5/2008";"https://dadosabertos.camara.leg.br/api/v2/deputados/73586";"JÚLIO DELGADO";"";"2008-11-07T00:00:00";"2008-11-12T00:00:00"
"53";"https://dadosabertos.camara.leg.br/api/v2/grupos/53";"Brasil/México";"52";"2004-07-07T00:00:00";"2424/2004";"JULIO REDECKER";"https://dadosabertos.camara.leg.br/api/v2/deputados/73994";"Não foi encaminhado ofício, mas apenas a Ata da reunião.";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/73994";"JULIO REDECKER";"";"2004-07-07T00:00:00";"2004-09-10T00:00:00"
"53";"https://dadosabertos.camara.leg.br/api/v2/grupos/53";"Brasil/México";"51";"2000-04-12T00:00:00";"2522/2000";"LUIS CARLOS BELLO PARGA";"";"Não foi encaminhado ofício, mas apenas a Ata da Assembleia Geral para eleição da Comissão Executiva.";"";"";"LUÍS CARLOS BELLO PARGA";"";"2000-04-12T00:00:00";""
"53";"https://dadosabertos.camara.leg.br/api/v2/grupos/53";"Brasil/México";"50";"1996-01-16T00:00:00";"";"YEDA CRUSIUS";"https://dadosabertos.camara.leg.br/api/v2/deputados/73992";"Não foi encaminhado ofício, mas apenas a Ata da reunião do Grupo.";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/73992";"YEDA CRUSIUS";"";"1996-01-16T00:00:00";""
"55";"https://dadosabertos.camara.leg.br/api/v2/grupos/55";"Brasil/Moçambique";"57";"2023-02-02T00:00:00";"234/2023";"MÁRCIO MARINHO";"https://dadosabertos.camara.leg.br/api/v2/deputados/150418";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/150418";"Márcio Marinho";"";"2023-02-02T00:00:00";"2023-02-02T00:00:00"
"55";"https://dadosabertos.camara.leg.br/api/v2/grupos/55";"Brasil/Moçambique";"56";"2019-03-20T00:00:00";"1325/2019";"MÁRCIO MARINHO";"https://dadosabertos.camara.leg.br/api/v2/deputados/150418";"";"23/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/150418";"MÁRCIO MARINHO";"";"2019-03-20T00:00:00";"2019-03-20T00:00:00"
"55";"https://dadosabertos.camara.leg.br/api/v2/grupos/55";"Brasil/Moçambique";"55";"2017-07-14T00:00:00";"3872/2017";"MÁRCIO MARINHO";"https://dadosabertos.camara.leg.br/api/v2/deputados/150418";"";"36/2016";"https://dadosabertos.camara.leg.br/api/v2/deputados/150418";"MÁRCIO MARINHO";"";"2017-07-14T00:00:00";"2017-07-27T00:00:00"
"55";"https://dadosabertos.camara.leg.br/api/v2/grupos/55";"Brasil/Moçambique";"54";"2011-08-02T00:00:00";"5149/2011";"LUIZ NISHIMORI";"https://dadosabertos.camara.leg.br/api/v2/deputados/162332";"";"30/2011";"https://dadosabertos.camara.leg.br/api/v2/deputados/162332";"LUIZ NISHIMORI";"";"2011-08-02T00:00:00";"2011-08-03T00:00:00"
"96";"https://dadosabertos.camara.leg.br/api/v2/grupos/96";"Brasil/Mongólia";"56";"2019-06-12T00:00:00";"3645/2019";"DAVID SOARES";"https://dadosabertos.camara.leg.br/api/v2/deputados/204511";"";"11/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/204511";"DAVID SOARES";"";"2019-06-12T00:00:00";"2019-06-12T00:00:00"
"107";"https://dadosabertos.camara.leg.br/api/v2/grupos/107";"Brasil/Namíbia";"57";"2023-02-02T00:00:00";"232/2023";"JORGE BRAZ";"https://dadosabertos.camara.leg.br/api/v2/deputados/205550";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/205550";"Jorge Braz";"";"2023-02-02T00:00:00";"2023-02-02T00:00:00"
"107";"https://dadosabertos.camara.leg.br/api/v2/grupos/107";"Brasil/Namíbia";"56";"2019-05-15T00:00:00";"2853/2019";"JORGE BRAZ";"https://dadosabertos.camara.leg.br/api/v2/deputados/205550";"";"15/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/205550";"JORGE BRAZ";"";"2019-05-15T00:00:00";"2019-05-16T00:00:00"
"58";"https://dadosabertos.camara.leg.br/api/v2/grupos/58";"Brasil/Nepal";"55";"2017-11-09T00:00:00";"6048/2017";"WELITON PRADO";"https://dadosabertos.camara.leg.br/api/v2/deputados/160518";"Thiago (do Gabinete) ficou de entregar o Estatuto assinado.";"1/2017";"https://dadosabertos.camara.leg.br/api/v2/deputados/160518";"WELITON PRADO";"";"2017-11-09T00:00:00";"2017-11-09T00:00:00"
"60";"https://dadosabertos.camara.leg.br/api/v2/grupos/60";"Brasil/Nova Zelândia";"57";"2023-03-22T00:00:00";"1108/2023";"JÚLIO CESAR";"https://dadosabertos.camara.leg.br/api/v2/deputados/74317";"";"5/2023";"https://dadosabertos.camara.leg.br/api/v2/deputados/74317";"Júlio Cesar";"";"2023-03-22T00:00:00";"2023-04-03T00:00:00"
"60";"https://dadosabertos.camara.leg.br/api/v2/grupos/60";"Brasil/Nova Zelândia";"56";"2019-03-25T00:00:00";"1416/2019";"LOESTER TRUTIS";"https://dadosabertos.camara.leg.br/api/v2/deputados/204382";"";"21/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/204382";"LOESTER TRUTIS";"";"2019-03-25T00:00:00";"2019-03-25T00:00:00"
"60";"https://dadosabertos.camara.leg.br/api/v2/grupos/60";"Brasil/Nova Zelândia";"54";"2011-02-17T00:00:00";"780/2011";"VIEIRA DA CUNHA";"https://dadosabertos.camara.leg.br/api/v2/deputados/141400";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/141400";"VIEIRA DA CUNHA";"";"2011-02-17T00:00:00";"2011-02-21T00:00:00"
"60";"https://dadosabertos.camara.leg.br/api/v2/grupos/60";"Brasil/Nova Zelândia";"53";"2007-08-28T00:00:00";"3293/2007";"VIEIRA DA CUNHA";"https://dadosabertos.camara.leg.br/api/v2/deputados/141400";"Não foi encaminhado ofício, mas apenas a Ata da reunião de reativação do Grupo.";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/141400";"VIEIRA DA CUNHA";"";"2007-09-05T00:00:00";"2007-09-11T00:00:00"
"60";"https://dadosabertos.camara.leg.br/api/v2/grupos/60";"Brasil/Nova Zelândia";"52";"2003-07-02T00:00:00";"";"JOAO HERRMANN NETO";"https://dadosabertos.camara.leg.br/api/v2/deputados/74781";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/74781";"JOAO HERRMANN NETO";"";"2003-07-02T00:00:00";""
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"57";"2023-02-02T00:00:00";"300/2023";"EDUARDO BISMARCK";"https://dadosabertos.camara.leg.br/api/v2/deputados/204541";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/204541";"Eduardo Bismarck";"";"2023-02-02T00:00:00";"2023-02-02T00:00:00"
"109";"https://dadosabertos.camara.leg.br/api/v2/grupos/109";"Brasil/OCDE";"56";"2019-10-01T00:00:00";"6529/2019";"VITOR HUGO";"https://dadosabertos.camara.leg.br/api/v2/deputados/179587";"";"182/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/179587";"VITOR HUGO";"";"2019-10-01T00:00:00";"2019-10-02T00:00:00"
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"57";"2023-02-02T00:00:00";"316/2023";"DAVID SOARES";"https://dadosabertos.camara.leg.br/api/v2/deputados/204511";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/204511";"David Soares";"";"2023-02-02T00:00:00";"2023-02-02T00:00:00"
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"56";"2019-03-19T00:00:00";"1228/2019";"DAVID SOARES";"https://dadosabertos.camara.leg.br/api/v2/deputados/204511";"";"6/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/204511";"DAVID SOARES";"";"2019-03-19T00:00:00";"2019-03-19T00:00:00"
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"55";"2015-10-21T00:00:00";"2165/2015";"CÉSAR HALUM";"https://dadosabertos.camara.leg.br/api/v2/deputados/160576";"";"1/2015";"https://dadosabertos.camara.leg.br/api/v2/deputados/137853";"WADSON RIBEIRO";"";"2015-03-30T00:00:00";"2015-03-30T00:00:00"
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"55";"2015-03-30T00:00:00";"2165/2015";"WADSON RIBEIRO";"https://dadosabertos.camara.leg.br/api/v2/deputados/137853";"";"1/2015";"https://dadosabertos.camara.leg.br/api/v2/deputados/137853";"WADSON RIBEIRO";"";"2015-03-30T00:00:00";"2015-03-30T00:00:00"
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"54";"2014-04-09T00:00:00";"1636/2014";"ADRIAN";"https://dadosabertos.camara.leg.br/api/v2/deputados/160577";"";"14/2014";"https://dadosabertos.camara.leg.br/api/v2/deputados/160577";"ADRIAN";"";"2014-04-09T00:00:00";"2014-04-22T00:00:00"
"61";"https://dadosabertos.camara.leg.br/api/v2/grupos/61";"Brasil/Países Árabes";"53";"2008-12-15T00:00:00";"3085/2008";"NILSON MOURÃO";"https://dadosabertos.camara.leg.br/api/v2/deputados/74365";"";"714/2008";"https://dadosabertos.camara.leg.br/api/v2/deputados/74365";"NILSON MOURÃO";"";"2008-12-15T00:00:00";"2008-12-16T00:00:00"
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"57";"2023-02-07T00:00:00";"317/2023";"JORGE BRAZ";"https://dadosabertos.camara.leg.br/api/v2/deputados/205550";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/205550";"Jorge Braz";"";"2023-02-07T00:00:00";"2023-02-07T00:00:00"
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"56";"2019-02-04T00:00:00";"261/2019";"ROSANGELA GOMES";"https://dadosabertos.camara.leg.br/api/v2/deputados/178945";"";"1/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/178945";"ROSANGELA GOMES";"";"2019-02-04T00:00:00";"2019-02-04T00:00:00"
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"55";"2015-04-29T00:00:00";"2850/2015";"ROSANGELA GOMES";"https://dadosabertos.camara.leg.br/api/v2/deputados/178945";"";"25/2015";"https://dadosabertos.camara.leg.br/api/v2/deputados/178945";"ROSANGELA GOMES";"";"2015-04-29T00:00:00";"2015-04-29T00:00:00"
"63";"https://dadosabertos.camara.leg.br/api/v2/grupos/63";"Brasil/Países Caribenhos";"54";"2012-04-12T00:00:00";"9123/2012";"VITOR PAULO";"https://dadosabertos.camara.leg.br/api/v2/deputados/92355";"";"32/2011";"https://dadosabertos.camara.leg.br/api/v2/deputados/92355";"VITOR PAULO";"";"2012-04-12T00:00:00";"2012-04-16T00:00:00"
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"56";"2019-02-04T00:00:00";"269/2019";"VINICIUS CARVALHO";"https://dadosabertos.camara.leg.br/api/v2/deputados/141555";"";"4/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/141555";"VINICIUS CARVALHO";"";"2019-02-04T00:00:00";"2019-02-04T00:00:00"
"92";"https://dadosabertos.camara.leg.br/api/v2/grupos/92";"Brasil/Países da América Central";"55";"2017-10-03T00:00:00";"5202/2017";"VINICIUS CARVALHO";"https://dadosabertos.camara.leg.br/api/v2/deputados/141555";"";"69/2017";"https://dadosabertos.camara.leg.br/api/v2/deputados/141555";"VINICIUS CARVALHO";"";"2017-10-03T00:00:00";"2017-10-03T00:00:00"
