"uri";"sigla";"apelido";"nome";"nomePublicacao";"codTipoOrgao";"tipoOrgao";"dataInicio";"dataInstalacao";"dataFim";"dataFimOriginal";"codSituacao";"descricaoSituacao";"casa";"sala";"urlWebsite"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537288";"SUBTELEF";"CFFC - SUBCOMISSÃO ESPECIAL SERVIÇOS DE TELEFONIA";"Subcomissão Especial para Acompanhamento e Fiscalização Operacional dos Serviços de Telefonia Fixa e Móvel no Brasil.";"CFFC - SUBCOMISSÃO ESPECIAL SERVIÇOS DE TELEFONIA";"25";"Subcomissão";"2014-04-09T00:00:00";"2014-05-07T00:00:00";"2015-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537289";"SUBCPLP";"CREDN-SUBCOMISSÃO PERMANENTE LÍNGUA PORTUGUESA";"Subcomissão Permanente para a Comunidade de Países de Língua Portuguesa (CPLP)";"CREDN-SUBCOMISSÃO PERMANENTE LÍNGUA PORTUGUESA";"25";"Subcomissão";"2013-07-03T00:00:00";"2014-05-14T00:00:00";"2015-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537290";"PL744614";"PL 7446/14 - APRIMORAR OS DIREITOS DA CRIANÇA";"Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 7446, de 2014, do Sr. Onyx Lorenzoni, que ""altera a Lei nº 8.069, de 13 de julho de 1990 - Estatuto da Criança e do Adolescente - para aprimorar o combate a qualquer forma de lesão aos direitos fundamentais da criança ou adolescente""";"COMISSÃO ESPECIAL - PL 7446/14 - APRIMORAR OS DIREITOS DA CRIANÇA";"3";"Comissão Especial";"2014-05-22T00:00:00";"";"2015-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537291";"SUBSALAR";"CREDN-SUBCOMISSÃO ESPECIAL POLÍTICA SALARIAL";"Subcomissão Especial para Acompanhar a Pólítica Salarial dos Militares da Ativa e da Reserva";"CREDN-SUBCOMISSÃO ESPECIAL POLÍTICA SALARIAL";"25";"Subcomissão";"2014-05-07T00:00:00";"2014-05-07T00:00:00";"2015-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537293";"SUBSAPON";"CSSF-SUBCOMISSÃO ESPECIAL SAÚDE POPULAÇÃO NEGRA";"Subcomissão Especial destinada a avaliar a Implementação da Política Nacional da Saúde da População Negra";"CSSF-SUBCOMISSÃO ESPECIAL SAÚDE POPULAÇÃO NEGRA";"25";"Subcomissão";"2014-03-26T00:00:00";"2014-05-20T00:00:00";"2015-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537294";"CPMIMETR";"IRREGULARIDADES NOS METRÔS DE SP E DO DF";"Comissão Parlamentar Mista de Inquérito destinada a investigar os fatos referentes à formação de cartel, corrupção de autoridades e outros ilícitos nos contratos, licitações, execução de obras e manutenção de linhas de trens e metrôs no estado de São Paulo e no Distrito Federal, com o uso de recursos federais e em prejuízo na prestação do serviço público de transporte";"IRREGULARIDADES NOS METRÔS DE SP E DO DF";"20";"Comissão Parlamentar Mista de Inquérito";"2014-07-16T00:00:00";"2014-08-06T00:00:00";"2014-12-03T00:00:00";"";"7";"Extinta";"Congresso Nacional";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537296";"PEC39114";"PEC 391/14 - REMUNERAÇÃO DA CARREIRA DE AUDITORIA";"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 391-A, de 2014, do Sr. Paulão e outros, que ""fixa parâmetros para a remuneração da Carreira de Auditoria da Receita Federal do Brasil (ARFB), da Carreira de Auditoria Fiscal do Trabalho e das carreiras de Auditoria, Fiscalização e Arrecadação dos Estados, do Distrito Federal e dos Municípios que sejam Capital de Estado ou com população superior a quinhentos mil habitantes e da Carreira de Nível Superior de Fiscal Federal Agropecuário"".";"COMISSÃO ESPECIAL - PEC 391/14 - REMUNERAÇÃO DA CARREIRA DE AUDITORIA";"3";"Comissão Especial";"2014-05-22T00:00:00";"2014-10-14T00:00:00";"2015-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"Anexo II - Pavimento Superior - Sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537297";"SUBDECSE";"CFFC-SUBCOMISSÃO PERMANENTE DEFESA CIVIL E SECA";"Subcomissão Permanente de Defesa Civil que visa à desburocratização na liberação dos recursos emergenciais, alterando a legislação vigente para atender Estados e Municípios atingidos por calamidades públicas e acompanhamento e fiscalização dos recursos federais aplicados no combate à seca.";"CFFC-SUBCOMISSÃO PERMANENTE DEFESA CIVIL E SECA";"25";"Subcomissão";"2014-03-19T00:00:00";"2014-04-02T00:00:00";"2015-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537299";"SUBREATO";"CFFC-SUBCOMISSÃO ESPECIAL RECUPERAÇÃO ATIVOS CRIME";"Subcomissão Especial para propor legislação que possibilite a recuperação dos ativos originários e produtos de crimes, encontrados no exterior, de forma eficiente e célere.";"CFFC-SUBCOMISSÃO ESPECIAL RECUPERAÇÃO ATIVOS CRIME";"25";"Subcomissão";"2014-05-28T00:00:00";"2014-07-16T00:00:00";"2015-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537301";"REP-0714";"COMISSÃO REPRESENTATIVA DO CONGRESSO NACIONAL";"Comissão Representativa do Congresso Nacional prevista no § 4º do art. 58 da Constituição Federal (período 18 a 31 de julho de 2014).";"COMISSÃO REPRESENTATIVA DO CONGRESSO NACIONAL";"8";"Comissão Representativa do CN";"2014-06-25T00:00:00";"";"2014-08-01T00:00:00";"";"7";"Extinta";"Congresso Nacional";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537304";"GTENFERM";"GRUPO DE TRABALHO DA ENFERMAGEM (30 HS SEMANAIS)";"Grupo de Trabalho destinado a viabilizar a discussão do Projeto de Lei nº 2295, de 2000, que ""dispõe sobre a jornada de trabalho dos Enfermeiros, Técnicos e Auxiliares de Enfermagem"".";"Grupo de Trabalho sobre a Enfermagem (30 h semanais)";"10";"Grupo de Trabalho";"2014-06-10T00:00:00";"2014-06-10T00:00:00";"2015-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"Anexo II - Pavimento Superior - sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537307";"SUBCMUTR";"CCJC - SUBCOMISSÃO ESPECIAL DO MUNDO DO TRABALHO";"Subcomissão Especial do Mundo do Trabalho";"CCJC - SUBCOMISSÃO ESPECIAL DO MUNDO DO TRABALHO";"25";"Subcomissão";"2014-06-24T00:00:00";"";"2015-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537308";"PL773514";"PL 7735/14 - BIODIVERSIDADE";"Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 7.735, de 2014, do Poder Executivo, que ""regulamenta o inciso II do § 1º e o § 4º do art. 225 da Constituição; os arts. 1, 8, “j”, 10, “c”, 15 e 16, §§ 3 e 4 da Convenção sobre Diversidade Biológica, promulgada pelo Decreto nº 2.519, de 16 de março de 1998; dispõe sobre o acesso ao patrimônio genético; sobre a proteção e o acesso ao conhecimento tradicional associado; sobre a repartição de benefícios para conservação e uso sustentável da biodiversidade; e dá outras providências""";"COMISSÃO ESPECIAL - PL 7735/14 - BIODIVERSIDADE";"3";"Comissão Especial";"2014-07-03T00:00:00";"";"2015-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537311";"SUBCOP20";"CREDN-SUBCOMISSÃO ESPECIAL MUDANÇAS CLIMÁTICAS";"1)	Subcomissão Especial para Acompanhar as Atividades da Conferência das Partes sobre Mudanças Climáticas  (COP-20)";"CREDN-SUBCOMISSÃO ESPECIAL MUDANÇAS CLIMÁTICAS";"25";"Subcomissão";"2014-07-02T00:00:00";"";"2015-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537312";"SUBACOR";"CREDN-SUBCOMISSÃO ESPECIAL MERCOSUL/UNIÃO EUROPÉIA";"Subcomissão Especial para Acompanhar o Acordo Mercosul – União Europeia";"CREDN-SUBCOMISSÃO ESPECIAL MERCOSUL/UNIÃO EUROPÉIA";"25";"Subcomissão";"2014-07-02T00:00:00";"";"2015-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537316";"SUBSUMUL";"CCJC-SUB. ESP. ESTUDO E EDIÇÃO DE SÚMULAS";"Subcomissão Especial Destinada ao Estudo e Edição de Súmulas no Âmbito da CCJC";"CCJC-SUB. ESP. ESTUDO E EDIÇÃO DE SÚMULAS";"25";"Subcomissão";"2014-08-05T00:00:00";"2014-08-05T00:00:00";"2015-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537320";"GTCODMIL";"GRUPO DE TRABALHO CÓDIGO PENAL MILITAR";"Grupo de Trabalho para avaliar a proposta do novo Código Penal Militar";"Grupo de Trabalho sobre o Código Penal Militar";"10";"Grupo de Trabalho";"2014-12-10T00:00:00";"2014-12-17T00:00:00";"2015-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"Anexo II - Pavimento Superior - Sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537322";"REP-1214";"COMISSÃO REPRESENTATIVA DO CONGRESSO NACIONAL";"Comissão Representativa do Congresso Nacional prevista no § 4º do art. 58 da Constituição Federal (período de 23 de dezembro de 2014 a 31 de janeiro de 2015)";"COMISSÃO REPRESENTATIVA DO CONGRESSO NACIONAL";"8";"Comissão Representativa do CN";"2014-12-09T00:00:00";"2014-12-23T00:00:00";"2015-01-31T00:00:00";"";"7";"Extinta";"Congresso Nacional";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537325";"SUBCAMED";"CSSF - SUBCOMISSÃO ESPECIAL CARREIRA MÉDICOS SUS";"Subcomissão Especial destinada a tratar da Carreira dos Médicos no Sistema Único de Saúde.";"CSSF - SUBCOMISSÃO ESPECIAL CARREIRA MÉDICOS SUS";"25";"Subcomissão";"2014-04-02T00:00:00";"2014-11-19T00:00:00";"2015-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537332";"PEC18207";"PEC 182/07 - REFORMA POLÍTICA";"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 182, de 2007, do Senado Federal, que “altera os arts. 17, 46 e 55 da Constituição Federal, para assegurar aos partidos políticos a titularidade dos mandatos parlamentares e estabelecer a perda dos mandatos dos membros do Poder Legislativo e do Poder Executivo que se desfiliarem dos partidos pelos quais forem eleitos” (PEC da Fidelidade Partidária), e apensadas";"COMISSÃO ESPECIAL - PEC 182/07 - REFORMA POLÍTICA";"3";"Comissão Especial";"2015-02-04T00:00:00";"2015-02-10T00:00:00";"2015-08-12T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"Anexo II - Pavimento Superior - Sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537337";"CPIPETRO";"CPI - PETROBRAS";"Comissão Parlamentar de Inquérito destinada a investigar a prática de atos ilícitos e irregulares no âmbito da empresa Petróleo Brasileiro S/A (PETROBRAS), entre os anos de 2005 e 2015, relacionados a superfaturamento e gestão temerária na construção de refinarias no Brasil; à constituição de empresas subsidiárias e sociedades de propósito específico pela Petrobras com o fim de praticar atos ilícitos; ao superfaturamento e gestão temerária na construção e afretamento de navios de transporte, navios-plataforma e navios-sonda; a irregularidades na operação da companhia Sete Brasil e na venda de ativos da Petrobras na África";"CPI da PETROBRAS";"4";"Comissão Parlamentar de Inquérito";"2015-02-05T00:00:00";"2015-02-26T00:00:00";"2015-10-22T00:00:00";"";"5";"Parecer aprovado";"Câmara dos Deputados";"Anexo II - Pavimento Superior - Sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537340";"PL241207";"PL 2412/07 - EXECUÇÃO DA DÍVIDA ATIVA";"Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 2.412, de 2007, do Sr. Regis de Oliveira, que ""dispõe sobre a execução administrativa da Dívida Ativa da União, dos Estados, do Distrito Federal, dos Municípios, de suas respectivas autarquias e fundações públicas, e dá outras providências"" (define critérios para o processamento administrativo das execuções fiscais - altera a Lei nº 8.397, de 1992 e revoga a Lei nº 6.830, de 1980) e apensados";"COMISSÃO ESPECIAL - PL 2412/07 - EXECUÇÃO DA DÍVIDA ATIVA";"3";"Comissão Especial";"2015-02-11T00:00:00";"2015-03-24T00:00:00";"2019-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"Anexo II, Pavimento Superior, Ala B, Sala 165";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537342";"CESEGPUB";"LEI ORGÂNICA DE SEGURANÇA PÚBLICA";"Comissão Especial destinada a elaborar proposta de Lei Orgânica da Segurança Pública no Brasil";"Comissão Especial sobre Lei Orgânica da Segurança Pública";"3";"Comissão Especial";"2015-02-11T00:00:00";"2015-03-25T00:00:00";"2016-11-30T00:00:00";"";"5";"Parecer aprovado";"Câmara dos Deputados";"Anexo II, Pavimento Superior, Ala B, Sala 165";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537343";"CEREFPOL";"REFORMA POLÍTICA INFRACONSTITUCIONAL";"Comissão Especial destinada a efetuar estudo e apresentar propostas com relação às matérias infraconstitucionais da Reforma Política";"Comissão Especial sobre Reforma Política Infraconstitucional";"3";"Comissão Especial";"2015-03-04T00:00:00";"2015-03-31T00:00:00";"2019-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"Anexo II, Pavimento Superior, Ala B, Sala 165";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537344";"PL686910";"PL 6869/10 - CONSUMO DE BEBIDAS ALCOÓLICAS";"Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 6.869, de 2010, do Senado Federal, e apensados, que ""acrescenta o art. 242-A à Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), para tornar crime a venda de bebidas alcoólicas a menores de 18 (dezoito) anos, e dá outras providências.";"COMISSÃO ESPECIAL - PL 6869/10 - CONSUMO DE BEBIDAS ALCOÓLICAS";"3";"Comissão Especial";"2015-02-11T00:00:00";"";"2015-02-24T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537345";"PL157211";"PL 1572/11 - INSTITUI O CÓDIGO COMERCIAL";"Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 1572, de 2011, do Sr. Vicente Candido, que ""institui o Código Comercial""";"COMISSÃO ESPECIAL - PL 1572/11 - INSTITUI O CÓDIGO COMERCIAL";"3";"Comissão Especial";"2015-02-11T00:00:00";"2015-03-18T00:00:00";"2019-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"Anexo II, Pavimento Superior, Ala B, Sala 165";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537347";"PEC07011";"PEC 070/11 - PROCESSO DE APRECIAÇÃO DE MP";"Comissão Especial destinada a apreciar e proferir parecer à Proposta de Emenda à Constituição nº 70-A, de 2011, do Senado Federal, que ""altera o procedimento de apreciação das medidas provisórias pelo Congresso Nacional""";"Comissão Especial sobre Processo de Apreciação de MP (PEC 070/11)";"3";"Comissão Especial";"2015-02-11T00:00:00";"2015-03-18T00:00:00";"2019-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"Anexo II - Pavimento Superior - Sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537348";"PL658313";"PL 6583/13 - ESTATUTO DA FAMÍLIA";"Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 6583, de 2013, do Sr. Anderson Ferreira, que ""dispõe sobre o Estatuto da Família e dá outras providências"", e apensado";"COMISSÃO ESPECIAL - PL 6583/13 - ESTATUTO DA FAMÍLIA";"3";"Comissão Especial";"2015-02-11T00:00:00";"2015-03-12T00:00:00";"2019-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"Anexo II - Pavimento Superior - Sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537349";"PL423812";"PL 4238/12 - PISO SALARIAL DE VIGILANTES";"Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 4.238, de 2012, do Senado Federal, que ""altera o art. 19 da Lei nº 7.102, de 20 de junho de 1983, para dispor sobre o piso nacional de salário dos empregados em empresas particulares que explorem serviços de vigilância e transporte de valores"" (o piso varia de oitocentos reais, grau mínimo, a mil e cem reais, grau máximo), e apensados";"COMISSÃO ESPECIAL - PL 4238/12 - PISO SALARIAL DE VIGILANTES";"3";"Comissão Especial";"2015-02-11T00:00:00";"2015-03-19T00:00:00";"2019-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"Anexo II - Pavimento Superior - Sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537350";"CEXTRRIO";"TRANSPOSIÇÃO RIO SÃO FRANCISCO";"Comissão Externa destinada a acompanhar todos os atos, fatos relevantes, normas e procedimentos referentes às obras do Projeto de Integração do Rio São Francisco com as Bacias Hidrográficas do Nordeste Setentrional, popularmente conhecida como ""Transposição do Rio São Francisco"", bem como o Programa de Revitalização da Bacia Hidrográfica do Rio São Francisco";"Comissão Externa sobre Transposição do Rio São Francisco";"5";"Comissão Externa";"2015-02-26T00:00:00";"2015-02-26T00:00:00";"2018-12-11T00:00:00";"";"5";"Parecer aprovado";"Câmara dos Deputados";"Anexo II - Pavimento Superior - Sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537351";"CEXCANC";"CANCELAMENTO REF. PREMIUM I E II MA E CE";"Comissão Externa destinada a fazer levantamento in loco bem como acompanhar e fiscalizar os fatos relativos ao cancelamento da construção das refinarias Premium I e Premium II, respectivamente nos estados do Maranhão e do Ceará.";"Comissão Externa sobre o Cancelamento das Refinarias Premium I e II no MA e CE";"5";"Comissão Externa";"2015-02-26T00:00:00";"2015-02-26T00:00:00";"2019-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"Anexo II - Pavimento Superior - Sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537352";"PL003711";"PL 0037/11 - MINERAÇÃO";"Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 37, de 2011, do Sr. Welinton Prado, que ""dispõe sobre o regime de aproveitamento das substâncias minerais, com exceção dos minérios nucleares, petróleo, gás natural e outros hidrocarbonetos fluidos e das substâncias minerais submetidas ao regime de licenciamento de que trata o inciso III do art. 2º do Decreto-lei nº 227, de 28 de fevereiro de 1967"", e apensados (MINERAÇÃO)";"COMISSÃO ESPECIAL - PL 0037/11 - MINERAÇÃO";"3";"Comissão Especial";"2015-02-24T00:00:00";"2015-03-19T00:00:00";"2019-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"Anexo II - Pavimento Superior - Sala165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/537353";"PL022515";"PL 0225/15 - SISTEMA DE REDUÇÃO DE EMISSÕES";"Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 225, de 2015, do Sr. Ricardo Tripoli, que ""institui o sistema nacional de redução de emissões por desmatamento e degradação, conservação, manejo florestal sustentável, manutenção e aumento dos estoques de carbono florestal (REDD+), e dá outras providências""";"COMISSÃO ESPECIAL - PL 0225/15 - SISTEMA DE REDUÇÃO DE EMISSÕES";"3";"Comissão Especial";"2015-03-31T00:00:00";"";"2019-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"";""
